"V1"
4271.46620043231
4287.02442174412
4411.16901726356
4309.97460734612
4302.81528080398
4313.67347913245
4367.57133937401
4349.66339058496
4487.93553903625
4475.84376927096
4509.41822047921
4584.35414410249
4553.66377313302
4477.43936650939
4608.41773575079
4405.25288564537
4500.26823180273
4504.12177912148
4603.82053508374
4647.2202388078
4844.87516521067
4699.84191620112
4890.65803634384
5159.19826113415
5160.04453104232
4779.91858997519
4869.91012179415
4764.43115258878
4892.14509756745
4937.92208267679
5045.43039751467
5090.53647235886
5231.32509338764
5193.04582227274
5097.72659569844
5028.65995530699
4842.22205342957
4735.58537573344
4672.43297621874
4646.62936034729
4609.83811093863
4436.05840639275
4350.14914005296
4535.26696809821
4609.50299690937
4836.78173678794
4793.06641534967
4781.2816005534
4759.58898596696
4630.91055437059
4540.98946765277
4752.01241041485
4678.91221742379
4831.59921264313
4697.37884181587
4453.34973932742
4408.24378659987
4526.53694897817
4671.08775923244
4892.15589018413
4615.89163532606
4953.44429098265
4803.26871262466
4834.08257519074
4923.74006776328
4787.09679661496
4476.76192499745
4393.88550049398
4407.0403714237
4280.1837361413
4157.31541409621
4198.9917891833
4182.47151177467
4228.46053001909
4223.13475729635
4140.97594750545
4254.80937819067
4327.43607179909
4424.59377804976
4290.84001619194
4388.73967450707
4219.37206936812
4161.65582714061
4024.80332902235
3799.71163994258
4018.91996094263
3923.47217841003
3885.40513611512
3838.74071541475
3881.04875890432
4043.9766588979
4240.40879327394
4078.41402170814
3896.98699274847
3694.94729619976
3524.01068539459
3785.24444546219
3786.53531097624
3658.45260553254
3573.81888865812
3711.46592775434
3745.94061822862
3707.80577744484
3625.58722602761
3537.51669451524
3735.06956868509
3850.58154655265
4098.76011247748
4032.6147434782
3982.94662476703
3851.70025658849
3821.09734603783
3873.17186752755
4013.93102106612
4077.59066071962
4126.42830143276
4250.16963160539
4372.5115666656
4384.37672934575
4304.60508545399
4424.2271774425
4438.4615302355
4599.70959220418
4552.05417519638
4445.8559746241
4499.34920612113
4435.97623364116
4492.91536152596
4344.38516540723
4178.86817043404
4250.65650109133
4283.96065149408
4365.50797038015
4177.46812748857
4307.94051182984
4444.48194346205
4568.27470829519
4664.60818609936
4917.84080429845
4692.6991268557
4600.81055291957
4659.81201868398
4551.58126882962
4562.34164975519
4647.91523248105
4574.86089930612
4643.38515398164
4698.70272738342
4621.32010716756
4529.82018242127
4617.57456157409
4602.09421406076
4662.91929795495
4593.13143145461
4695.57597389634
4579.53463625795
4648.07769622749
4688.99135453818
4711.44484862018
4763.96321328141
4794.67343592211
4747.71351428003
4728.73822452778
4752.84701269158
4668.10017370629
4607.55824678925
4748.67965783872
4566.31724368935
4438.73217249547
4541.2940800464
4655.69990512288
4746.86393149713
4752.97337263371
4784.90052384727
4701.53487998879
4643.17529528518
4620.94053099829
4547.41973982469
4610.98668274884
4485.40991206517
4398.18590789756
4292.63632633543
4326.12555651947
4235.11746488965
4279.02093109419
4369.99148943189
4372.0510307495
4411.00891171716
4363.48654254576
4398.54107033191
4313.08799792618
4307.71610230353
4219.67572747858
4201.30319444658
4271.59652510948
4319.03848648364
4289.44008181576
4239.4210002749
4186.1180371002
4140.19634746183
4158.11059927254
4099.44610076794
4267.14922489272
4286.57973115165
4206.89604058667
4237.86169318568
4228.58743299073
4203.84672684544
4243.53204596077
4258.47292199932
4321.39066678386
4287.88552488304
4397.85454681811
4291.98194700048
4302.8331571481
4335.73243737547
4420.36959400786
4321.74911470957
4233.41676001126
4364.21645973795
4400.46460548356
4461.72084324231
4395.33592691224
4550.03572737052
4557.01047678532
4599.73864765261
4591.97838526033
4663.387614107
4633.29025557342
4803.56966969471
4961.07862980887
4738.11051583037
4657.95867779971
4654.37556169877
4466.80449686445
4342.13343001394
4276.6491832297
4327.75473263571
4337.32711622888
4283.4763696111
4276.47037249212
4504.36686670671
4645.95306367452
4715.55250453668
4809.07072788349
4742.64681207449
4753.85054090583
4781.98799131618
4737.82753156535
4698.05784824809
4738.82127577321
4707.23298580207
4694.21019293432
4672.17779694951
4727.33398442747
4759.47594851157
4739.81585027274
4722.16668802824
4780.46308918718
4769.79425400872
4849.93371593976
4843.40083956508
4823.04815549441
4706.63854561209
4660.00320959384
4562.76525879258
4705.71078009134
4747.92648094672
4793.7124426878
4790.65901216431
4580.06562295386
4575.14949156632
4575.60156287639
4468.02608666308
4490.37716331951
4623.6189726218
4620.2315308285
4710.52716402556
4674.49408114433
4680.12824852238
4838.77399955012
4902.73413012228
5024.60671582283
4960.32688950701
5090.26316733432
5265.57242772169
5408.68358495091
5409.4747880471
5562.31620278605
5550.58471178103
5420.3289982553
5487.74294503859
5497.55254612905
5473.86715035102
5614.07337297018
5576.59064220978
5617.76938905283
5421.63982941742
5268.55457851566
5189.6160291033
5155.10372472025
5123.55665264465
5205.44072440556
5029.98314797324
5107.76919691133
5189.80509212615
5209.7474302964
5297.36662604514
5416.66975609818
5346.7256507451
5396.96765561889
5353.2554613881
5309.15574662435
5144.92472973155
5089.33762008893
5132.98230674874
5239.64320053929
5250.63815320066
5258.3322834396
5241.97896788398
5203.77241730936
5283.7489960971
5355.08170705015
5383.9717796302
5406.42016257959
5445.10036433027
5514.5815780405
5657.04596881484
5795.87633282487
5763.36049040924
5855.38389882036
5846.71474052551
5828.86065956175
5891.93291438203
5980.51116664094
5952.96212683087
6017.92171035282
6016.09465424733
6136.65363490554
6177.81220734973
6193.33877695248
6226.04705888454
6120.50444039697
6140.61741170498
6200.40814645345
6179.46495581925
6154.06085032474
6229.50809347475
6296.15781803567
6327.6435381418
6444.25642586802
6504.86878240919
6471.46580219011
6605.15748633103
6836.67719179196
7024.51297230838
6885.57267460671
7004.82333605871
7109.12789228466
7126.24197810949
7326.4379836627
7534.82085339599
7476.79139469648
7402.587484417
7140.48286762701
6960.29436101821
6888.66026464981
7058.60928003124
7009.87429316003
7015.71046060971
6992.83513078311
7266.37186439376
7137.9042688082
7325.09106924131
7319.52629841053
7221.43800799508
7186.56463320653
7513.7170092581
7542.55579588659
7668.57562609159
7598.47654894411
7486.50088852038
7507.21249391472
7411.50857844573
7580.13558624186
7361.20395627409
7368.12125073106
7364.17733943039
7544.83389694133
7662.10324220818
7687.90570056313
7863.75343077142
8035.95836800855
8168.39206854963
8150.68694495145
8198.9220785961
8067.73136477793
8217.03777199549
8249.02158267743
8369.24378169246
8340.73193495451
8000.7039370176
7828.7992473255
7691.36629373231
7827.33940039746
7789.68780216407
7687.36833429751
7347.54118790704
7549.47119613299
7549.85080916369
7560.06972525805
7389.87971664178
